,friend1,friend2,weight
139,agnel.gino,sachdev.rakshit,0.07142857142857142
140,agnel.gino,abhishek.sabu.129,0.07142857142857142
141,agnel.gino,raunaqsingha,0.07142857142857142
142,agnel.gino,ishita.aurora,0.14285714285714285
143,agnel.gino,harshjeet.singh.214,0.07142857142857142
144,agnel.gino,mikhael.thomas.5,0.07142857142857142
145,agnel.gino,100005750508198,0.0
146,agnel.gino,anjani.ojha.56,0.21428571428571427
147,agnel.gino,100004428557577,0.0
148,agnel.gino,amanfreerunner/,0.0
149,agnel.gino,mahima.gugliani,0.0
150,agnel.gino,alphy.jomon,0.07142857142857142
151,agnel.gino,Snapdeal/,0.0
152,agnel.gino,annmariella.babu,0.07142857142857142
153,agnel.gino,aanchal.kapai,0.07142857142857142
154,agnel.gino,jelin.john.549,0.14285714285714285
155,agnel.gino,arya.ramesh.37,0.21428571428571427
156,agnel.gino,husain.khan.1023,0.35714285714285715
157,agnel.gino,kashish.kukreja.186,0.21428571428571427
158,agnel.gino,joel.jerry3,0.07142857142857142
159,agnel.gino,litakshi.popli,0.14285714285714285
160,agnel.gino,nayan.arora.94,0.07142857142857142
161,agnel.gino,100010337056876,0.21428571428571427
162,agnel.gino,praveen.poulraju.3,0.07142857142857142
163,agnel.gino,100008502049350,0.14285714285714285
164,agnel.gino,maria.susan.583234,0.07142857142857142
165,agnel.gino,dhroov12,0.07142857142857142
166,agnel.gino,himangi.verma.7,0.07142857142857142
167,agnel.gino,chirag.malhotra.507,0.07142857142857142
168,agnel.gino,eiha.gandhi.56,0.0
169,agnel.gino,melroy.gomes,0.14285714285714285
170,agnel.gino,100009357445629,0.21428571428571427
171,agnel.gino,ishaan.sahni.56,0.21428571428571427
172,agnel.gino,sarthakdua27,0.07142857142857142
173,agnel.gino,isha1998,0.14285714285714285
174,agnel.gino,nivanveenith,0.07142857142857142
175,agnel.gino,albin.benny.737,0.2857142857142857
176,agnel.gino,ayman.shamim.9,0.21428571428571427
177,agnel.gino,shivaansh.cairae,0.14285714285714285
178,agnel.gino,anant.john,0.0
179,agnel.gino,navya.baid.11,0.07142857142857142
180,agnel.gino,shreya.srivatsan.22,0.21428571428571427
181,agnel.gino,pujita.chanda.1,0.0
182,agnel.gino,bewakoofcom/,0.0
183,agnel.gino,aishwarya.verghese,0.14285714285714285
184,agnel.gino,joel.john.378,0.07142857142857142
185,agnel.gino,kiratsingh.duggal,0.21428571428571427
186,agnel.gino,jai.royality,0.14285714285714285
187,agnel.gino,keerti.khera.7,0.21428571428571427
188,agnel.gino,divit.rana.1,0.0
189,agnel.gino,rushali.woolridge,0.14285714285714285
190,agnel.gino,allen.steven.77,0.07142857142857142
191,agnel.gino,mohit.arora.180,0.0
192,agnel.gino,hemitrus.cletus.10,0.14285714285714285
193,agnel.gino,rounak.sharma.9022662,0.0
194,agnel.gino,akhilesh.penta.1,0.14285714285714285
195,agnel.gino,The.Grim.Reaper.547,0.07142857142857142
196,agnel.gino,medha.sharma.1257,0.07142857142857142
197,agnel.gino,oshi.dahiya,0.2857142857142857
198,agnel.gino,100004361920689,0.14285714285714285
199,agnel.gino,adityakhanna1999,0.0
200,agnel.gino,regina.doris.1,0.14285714285714285
201,agnel.gino,100004182632916,0.14285714285714285
202,agnel.gino,agam.deep.5895,0.0
203,agnel.gino,kaashvi.pruthi,0.14285714285714285
204,agnel.gino,aparna.bhalla.7,0.0
205,agnel.gino,harbandana.sareen,0.14285714285714285
206,agnel.gino,kingikjot.wadhwa,0.14285714285714285
207,agnel.gino,100009422656740,0.0
208,agnel.gino,maanika.arora,0.14285714285714285
209,agnel.gino,nandeta,0.35714285714285715
210,agnel.gino,purnima.pahuja.3,0.21428571428571427
211,agnel.gino,mayank.malik.19,0.21428571428571427
212,agnel.gino,100005050664528,0.07142857142857142
213,agnel.gino,100001771147900,0.21428571428571427
214,agnel.gino,shaiillai.gupta,0.21428571428571427
215,agnel.gino,smita.alice.1,0.21428571428571427
216,agnel.gino,khushi.sachdeva.142,0.14285714285714285
217,agnel.gino,pratham.bhasin.37,0.0
218,agnel.gino,neelima.02,0.2857142857142857
219,agnel.gino,madhur.bajaj.33,0.21428571428571427
220,agnel.gino,stephin.anil.31,0.0
221,agnel.gino,rachit.ahuja.739,0.0
222,agnel.gino,palak.kapai.5,0.07142857142857142
223,agnel.gino,vyom.yadav.1,0.14285714285714285
224,agnel.gino,divij.sukhija,0.14285714285714285
225,agnel.gino,saloni.sharma.1447,0.2857142857142857
226,agnel.gino,edwin.soreng,0.0
227,agnel.gino,albin.francis.942,0.14285714285714285
228,agnel.gino,ForGodandOfGod,0.21428571428571427
229,agnel.gino,pari.arora.712714,0.14285714285714285
230,agnel.gino,aashrey.satija.3,0.21428571428571427
231,agnel.gino,SfsKeAwesomeDudes/,0.0
232,agnel.gino,aryan.khosla.1,0.0
233,agnel.gino,vtsaiju,0.14285714285714285
234,agnel.gino,amala.manoj.3,0.0
235,agnel.gino,anjaliann.joseph,0.14285714285714285
236,agnel.gino,sonali.swain.948,0.0
237,agnel.gino,tejal.mahindru,0.2857142857142857
238,agnel.gino,Parnika.Sharma.2001,0.14285714285714285
239,agnel.gino,oreen.peter,0.0
240,agnel.gino,erin.thomas.79827,0.14285714285714285
241,agnel.gino,ekam.singh.walia1111,0.21428571428571427
242,agnel.gino,JoelRJ.11072000,0.07142857142857142
243,agnel.gino,shubham.malhotra.568,0.0
244,agnel.gino,kartik.agarwal.9275,0.21428571428571427
245,agnel.gino,william.melwyn,0.07142857142857142
246,agnel.gino,rachzzzzzzzzzz,0.21428571428571427
247,agnel.gino,ridhima.garg.961,0.0
248,agnel.gino,nishu.sehfal,0.07142857142857142
249,agnel.gino,gayatrichauhan15,0.07142857142857142
250,agnel.gino,100007749199399,0.21428571428571427
251,agnel.gino,hrithik.sharma.5264,0.14285714285714285
252,agnel.gino,simarssss,0.07142857142857142
253,agnel.gino,hargunkaur.hargun,0.07142857142857142
254,agnel.gino,allen.jones.1428921,0.07142857142857142
255,agnel.gino,vanshika.saluja.71,0.2857142857142857
256,agnel.gino,aaron.george.sage.of.six.paths,0.0
257,agnel.gino,snigdha.jose,0.21428571428571427
258,agnel.gino,priyanshi.bhardwaj.7,0.0
259,agnel.gino,shivam.grover.12327,0.21428571428571427
260,agnel.gino,100009391565395,0.0
261,agnel.gino,dennis.saji.5,0.0
262,agnel.gino,radhika.harjai,0.21428571428571427
263,agnel.gino,abin.paul.37,0.14285714285714285
264,agnel.gino,gurmeisha.chadha,0.0
265,anna.elisabeth.180,dhruv.kundu.1,0.0
266,anna.elisabeth.180,agnel.gino,0.14285714285714285
267,anna.elisabeth.180,jesica.kuruvilla,0.07142857142857142
268,anna.elisabeth.180,pratibha.verma.146,0.2857142857142857
269,anna.elisabeth.180,sudhanshu.bamba,0.07142857142857142
270,anna.elisabeth.180,anisha.verghese.3,0.07142857142857142
271,anna.elisabeth.180,calmin.lolo,0.14285714285714285
272,anna.elisabeth.180,serali.murmu.96,0.0
273,anna.elisabeth.180,athira.james.3,0.07142857142857142
274,anna.elisabeth.180,santushtii,0.14285714285714285
275,anna.elisabeth.180,aakash.narula.77,0.2857142857142857
276,anna.elisabeth.180,jose.john.3517563,0.21428571428571427
277,anna.elisabeth.180,aadit.syal,0.2857142857142857
278,anna.elisabeth.180,riya.marwah.94,0.0
279,anna.elisabeth.180,100006723948855,0.0
280,anna.elisabeth.180,tereen.gupta,0.21428571428571427
281,anna.elisabeth.180,simran.baxla.5,0.07142857142857142
282,anna.elisabeth.180,joel.johncy.Rhapstudio,0.07142857142857142
283,anna.elisabeth.180,vaibhav.juneja.50,0.07142857142857142
284,anna.elisabeth.180,bruce.wayne26082000,0.14285714285714285
285,anna.elisabeth.180,100014650274924,0.07142857142857142
286,anna.elisabeth.180,indumathi.sriram.7,0.14285714285714285
287,anna.elisabeth.180,avrachan.ashima,0.07142857142857142
288,anna.elisabeth.180,dev.grover.9,0.07142857142857142
289,anna.elisabeth.180,Prince.Gautam101,0.2857142857142857
290,anna.elisabeth.180,100013473167007,0.21428571428571427
291,anna.elisabeth.180,100005349974787,0.07142857142857142
292,anna.elisabeth.180,ishita.dua.77,0.21428571428571427
293,anna.elisabeth.180,jeenu.john.5243,0.0
294,anna.elisabeth.180,ujjawal.khurana.5,0.0
295,anna.elisabeth.180,steve.james.1232,0.07142857142857142
296,anna.elisabeth.180,AJITESH.17,0.21428571428571427
297,anna.elisabeth.180,janvi.juneja.311,0.14285714285714285
298,anna.elisabeth.180,jiji.manoj.92,0.0
299,anna.elisabeth.180,dilkiran.taneja,0.0
300,anna.elisabeth.180,ishika.sahni.98,0.07142857142857142
301,anna.elisabeth.180,mayan.bhandari.18,0.0
302,anna.elisabeth.180,ashiliene.francis.9,0.21428571428571427
303,anna.elisabeth.180,mathew.sebastian.98229,0.0
304,anna.elisabeth.180,rahul.khairwal.3,0.21428571428571427
305,anna.elisabeth.180,avneet.hardeep,0.14285714285714285
306,anna.elisabeth.180,divyansh.dixit.3,0.07142857142857142
307,anna.elisabeth.180,susy.andrat,0.21428571428571427
308,anna.elisabeth.180,nigel.joeharris,0.14285714285714285
309,anna.elisabeth.180,parina.chadha,0.07142857142857142
310,anna.elisabeth.180,kritika.chhabra.50,0.21428571428571427
311,anna.elisabeth.180,sanah.prem,0.07142857142857142
312,anna.elisabeth.180,dhruv.sharma.351756,0.14285714285714285
313,anna.elisabeth.180,arushi.dheer,0.21428571428571427
314,anna.elisabeth.180,garv.madan,0.07142857142857142
315,anna.elisabeth.180,navya.bhatla,0.14285714285714285
316,anna.elisabeth.180,sofia.skaria,0.21428571428571427
317,anna.elisabeth.180,shohini.ahuja,0.07142857142857142
318,anna.elisabeth.180,chris.tomy.54,0.35714285714285715
319,anna.elisabeth.180,ThitikshaAnna,0.07142857142857142
320,anna.elisabeth.180,supremeleaderkriti,0.07142857142857142
321,anna.elisabeth.180,marin.jones.50,0.14285714285714285
322,anna.elisabeth.180,100009568963978,0.14285714285714285
323,anna.elisabeth.180,guneet.popli,0.2857142857142857
324,anna.elisabeth.180,hritik.malhotra.9,0.0
325,anna.elisabeth.180,100004094719898,0.21428571428571427
326,anna.elisabeth.180,rachit.kohli.92,0.07142857142857142
327,anna.elisabeth.180,karan.sethi.969300,0.35714285714285715
328,anna.elisabeth.180,manav.kakkar.1257,0.14285714285714285
329,anna.elisabeth.180,100009695940187,0.07142857142857142
330,anna.elisabeth.180,kritika.gaba.121,0.14285714285714285
331,anna.elisabeth.180,nikhil.thomas.94402,0.07142857142857142
332,anna.elisabeth.180,bhumika.arora.5496,0.07142857142857142
333,anna.elisabeth.180,christo.babu.16,0.21428571428571427
334,anna.elisabeth.180,100008332392620,0.07142857142857142
335,anna.elisabeth.180,100009582011007,0.14285714285714285
336,anna.elisabeth.180,vidhi.lamba.1,0.2857142857142857
337,anna.elisabeth.180,nishtha.ahuja.79,0.21428571428571427
338,anna.elisabeth.180,rishabh.sabharwal.1,0.07142857142857142
339,anna.elisabeth.180,saachi.singh.96,0.0
340,anna.elisabeth.180,jasmine.kaur.359126,0.2857142857142857
341,anna.elisabeth.180,anshika.bansal.167527,0.07142857142857142
342,anna.elisabeth.180,kartik.maggu.5,0.14285714285714285
343,anna.elisabeth.180,DhingraNandini,0.07142857142857142
344,anna.elisabeth.180,prakriti.sharma.5688,0.07142857142857142
345,anna.elisabeth.180,bhav.deep.9,0.21428571428571427
346,anna.elisabeth.180,anugraha.varghese,0.0
347,anna.elisabeth.180,yashvani.daima,0.14285714285714285
348,anna.elisabeth.180,smriti.grover.547,0.14285714285714285
349,anna.elisabeth.180,priyanka.sehgal.142,0.07142857142857142
350,anna.elisabeth.180,saumya.chaudhary.1234,0.21428571428571427
351,anna.elisabeth.180,atul.bakshi.397,0.14285714285714285
352,anna.elisabeth.180,Hardik.Mittal.1802,0.14285714285714285
353,anna.elisabeth.180,parshva.jain.96,0.14285714285714285
354,anna.elisabeth.180,rahul.dwivedi.1426,0.14285714285714285
355,anna.elisabeth.180,rishabh.vasu,0.21428571428571427
356,anna.elisabeth.180,shambhavi.jha.12,0.14285714285714285
357,anna.elisabeth.180,vanshika.arora.27,0.14285714285714285
358,anna.elisabeth.180,suhani.sharma.9256,0.07142857142857142
359,anna.elisabeth.180,ayuhoitytoity,0.2857142857142857
360,anna.elisabeth.180,AntonyGeorgeIamBatman,0.14285714285714285
361,anna.elisabeth.180,100008342496129,0.2857142857142857
362,anna.elisabeth.180,100009441293664,0.07142857142857142
363,anna.elisabeth.180,sakshikamalhotra1,0.2857142857142857
364,anna.elisabeth.180,bhavleen.taneja,0.35714285714285715
365,anna.elisabeth.180,shriya.narayanan.9,0.14285714285714285
366,anna.elisabeth.180,abhishek.sabu.129,0.21428571428571427
367,anna.elisabeth.180,raunaqsingha,0.21428571428571427
368,anna.elisabeth.180,ishita.aurora,0.14285714285714285
369,anna.elisabeth.180,mikhael.thomas.5,0.0
370,anna.elisabeth.180,anjani.ojha.56,0.21428571428571427
371,anna.elisabeth.180,amulya.kuchimanchi,0.07142857142857142
372,anna.elisabeth.180,priya.chugh.16568,0.0
373,anna.elisabeth.180,khyati.tuli.xo,0.14285714285714285
374,anna.elisabeth.180,mahima.gugliani,0.14285714285714285
375,anna.elisabeth.180,bhuvan.bhandari.986,0.14285714285714285
376,anna.elisabeth.180,annmariella.babu,0.14285714285714285
377,anna.elisabeth.180,jelin.john.549,0.14285714285714285
378,anna.elisabeth.180,arya.ramesh.37,0.14285714285714285
379,anna.elisabeth.180,joel.jerry3,0.07142857142857142
380,anna.elisabeth.180,nayan.arora.94,0.2857142857142857
381,anna.elisabeth.180,alphy.mathew.3388,0.0
382,anna.elisabeth.180,praveen.poulraju.3,0.0
383,anna.elisabeth.180,100008502049350,0.14285714285714285
384,anna.elisabeth.180,himangi.verma.7,0.0
385,anna.elisabeth.180,100009357445629,0.14285714285714285
386,anna.elisabeth.180,melroy.gomes,0.21428571428571427
387,anna.elisabeth.180,chaudhary.sunnyrathee,0.07142857142857142
388,anna.elisabeth.180,vian.pouldon,0.07142857142857142
389,anna.elisabeth.180,ishaan.sahni.56,0.14285714285714285
390,anna.elisabeth.180,smriti.rain.7,0.2857142857142857
391,anna.elisabeth.180,nivanveenith,0.0
392,anna.elisabeth.180,albin.benny.737,0.21428571428571427
393,anna.elisabeth.180,ayman.shamim.9,0.14285714285714285
394,anna.elisabeth.180,shivaansh.cairae,0.14285714285714285
395,anna.elisabeth.180,alvin.shaji.9,0.07142857142857142
396,anna.elisabeth.180,pujita.chanda.1,0.0
397,anna.elisabeth.180,aishwarya.verghese,0.14285714285714285
398,anna.elisabeth.180,joel.john.378,0.07142857142857142
399,anna.elisabeth.180,ishita.dua1,0.2857142857142857
400,anna.elisabeth.180,keerti.khera.7,0.0
401,anna.elisabeth.180,divit.rana.1,0.14285714285714285
402,anna.elisabeth.180,hemitrus.cletus.10,0.14285714285714285
403,anna.elisabeth.180,akhilesh.penta.1,0.2857142857142857
404,anna.elisabeth.180,The.Grim.Reaper.547,0.07142857142857142
405,anna.elisabeth.180,medha.sharma.1257,0.21428571428571427
406,anna.elisabeth.180,oshi.dahiya,0.21428571428571427
407,anna.elisabeth.180,regina.doris.1,0.2857142857142857
408,anna.elisabeth.180,100004182632916,0.21428571428571427
409,anna.elisabeth.180,agam.deep.5895,0.0
410,anna.elisabeth.180,kaashvi.pruthi,0.07142857142857142
411,anna.elisabeth.180,harbandana.sareen,0.21428571428571427
412,anna.elisabeth.180,kingikjot.wadhwa,0.2857142857142857
413,anna.elisabeth.180,aishwarya.alex.5,0.21428571428571427
414,anna.elisabeth.180,maanika.arora,0.14285714285714285
415,anna.elisabeth.180,nandeta,0.21428571428571427
416,anna.elisabeth.180,mayank.malik.19,0.14285714285714285
417,anna.elisabeth.180,annmaria.sagi.3,0.14285714285714285
418,anna.elisabeth.180,shaiillai.gupta,0.21428571428571427
419,anna.elisabeth.180,smita.alice.1,0.21428571428571427
420,anna.elisabeth.180,khushi.sachdeva.142,0.07142857142857142
421,anna.elisabeth.180,pratham.bhasin.37,0.0
422,anna.elisabeth.180,neelima.02,0.2857142857142857
423,anna.elisabeth.180,madhur.bajaj.33,0.2857142857142857
424,anna.elisabeth.180,stephin.anil.31,0.14285714285714285
425,anna.elisabeth.180,rachit.ahuja.739,0.07142857142857142
426,anna.elisabeth.180,palak.kapai.5,0.07142857142857142
427,anna.elisabeth.180,vyom.yadav.1,0.14285714285714285
428,anna.elisabeth.180,divij.sukhija,0.21428571428571427
429,anna.elisabeth.180,saloni.sharma.1447,0.14285714285714285
430,anna.elisabeth.180,100005123898543,0.2857142857142857
431,anna.elisabeth.180,edwin.soreng,0.14285714285714285
432,anna.elisabeth.180,albin.francis.942,0.0
433,anna.elisabeth.180,ForGodandOfGod,0.14285714285714285
434,anna.elisabeth.180,aashrey.satija.3,0.07142857142857142
435,anna.elisabeth.180,leena.abraham.50,0.07142857142857142
436,anna.elisabeth.180,aryan.khosla.1,0.07142857142857142
437,anna.elisabeth.180,jenifer.stanley.31,0.07142857142857142
438,anna.elisabeth.180,sonali.swain.948,0.14285714285714285
439,anna.elisabeth.180,oreen.peter,0.14285714285714285
440,anna.elisabeth.180,erin.thomas.79827,0.2857142857142857
441,anna.elisabeth.180,ekam.singh.walia1111,0.14285714285714285
442,anna.elisabeth.180,JoelRJ.11072000,0.0
443,anna.elisabeth.180,shubham.malhotra.568,0.07142857142857142
444,anna.elisabeth.180,kartik.agarwal.9275,0.07142857142857142
445,anna.elisabeth.180,bhavika.katyal.5,0.07142857142857142
446,anna.elisabeth.180,georgedavid.toppo,0.42857142857142855
447,anna.elisabeth.180,monica.joy.524,0.0
448,anna.elisabeth.180,william.melwyn,0.14285714285714285
449,anna.elisabeth.180,rachzzzzzzzzzz,0.21428571428571427
450,anna.elisabeth.180,ridhima.garg.961,0.0
451,anna.elisabeth.180,tesa.zacharias.1,0.14285714285714285
452,anna.elisabeth.180,100007749199399,0.07142857142857142
453,anna.elisabeth.180,rishabhsetiya,0.0
454,anna.elisabeth.180,vanshika.saluja.71,0.21428571428571427
455,anna.elisabeth.180,hargunkaur.hargun,0.14285714285714285
456,anna.elisabeth.180,snigdha.jose,0.14285714285714285
457,anna.elisabeth.180,priyanshi.bhardwaj.7,0.07142857142857142
458,anna.elisabeth.180,dennis.saji.5,0.14285714285714285
459,anna.elisabeth.180,abin.paul.37,0.2857142857142857
460,anna.elisabeth.180,gurmeisha.chadha,0.0
461,100009386551595,dhruv.kundu.1,0.0
462,100009386551595,amogh.gulati,0.14285714285714285
463,100009386551595,adityaguptamumbai,0.07142857142857142
464,100009386551595,dtu.site/,0.0
465,100009386551595,nehabhairavi.prakriya,0.07142857142857142
466,100009386551595,anish.bhardwaj.33,0.07142857142857142
467,100009386551595,aman.jaat.545,0.0
468,100009386551595,TinderInd/,0.0
469,100009386551595,100006507487564,0.0
470,100009386551595,raghav.rathi.999,0.21428571428571427
471,100009386551595,arav.malik.587,0.07142857142857142
472,100009386551595,yash.gupta.49,0.14285714285714285
473,100009386551595,chgjain,0.14285714285714285
474,100009386551595,100008568974947,0.0
475,100009386551595,rtomar1999,0.07142857142857142
476,100009386551595,sudhanshu.kumar36,0.21428571428571427
477,100009386551595,vaibhav.jayant.186,0.07142857142857142
478,100009386551595,parassharma1998,0.07142857142857142
479,100009386551595,neymarjr/,0.0
480,100009386551595,archit.singh.9803,0.0
481,100009386551595,100005938181067,0.0
482,100009386551595,ishan.kapur.735,0.0
483,100009386551595,sumit.raj.39142,0.2857142857142857
484,100009386551595,gargarjun14,0.07142857142857142
485,100009386551595,Sachin.nNandal,0.0
486,100009386551595,kanupriya.singhh,0.0
487,100009386551595,naman.gupta.3760430,0.07142857142857142
488,100009386551595,aayush.baghel.3,0.07142857142857142
489,100009386551595,iamagambajaj,0.07142857142857142
490,100009386551595,sai.santosh21099,0.21428571428571427
491,100009386551595,dtusa16/,0.0
492,100009386551595,100003509507158,0.0
493,100009386551595,iiitdlatindance/,0.0
494,100009386551595,100017424158038,0.21428571428571427
495,100009386551595,deepankar.aggarwal.12,0.21428571428571427
496,100009386551595,tanmay.garg.7,0.07142857142857142
497,100009386551595,bhavya.srivastava2,0.2857142857142857
498,100009386551595,100021842122063,0.14285714285714285
499,100009386551595,lcs2iiitd/,0.0
500,100009386551595,vaibhav.sarda.1232,0.14285714285714285
501,100009386551595,avisionx,0.21428571428571427
502,100009386551595,100009490171036,0.14285714285714285
503,100009386551595,colleze.snek.5,0.21428571428571427
504,100009386551595,harshbandhey,0.07142857142857142
505,100009386551595,swapnil.bansal.161,0.14285714285714285
506,100009386551595,UniversityofDelhi/,0.0
